## date = '2022-02-26 09:43:20.594783'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --downstream 100 --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 100,,
##          'gff_cds_types'             : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'gff_exon_types'            : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'gff_transcript_types'      : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'mask_gff_exon_types'       : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'mask_gff_transcript_types' : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv1336	150	NC_000962.3:1503393-1503493(+)	na	50	50
Rv1337	150	NC_000962.3:1504355-1504455(+)	na	50	50
Rv1338	150	NC_000962.3:1505074-1505174(+)	na	50	50
Rv1339	150	NC_000962.3:1505916-1506016(+)	na	50	50
Rv1340	150	NC_000962.3:1506754-1506854(+)	na	50	50
Rv1341	150	NC_000962.3:1507572-1507672(+)	na	50	50
Rv1342c	150	NC_000962.3:1508446-1508546(-)	na	50	50
Rv1343c	150	NC_000962.3:1508823-1508923(-)	na	50	50
Rv1344	150	NC_000962.3:1508967-1509067(+)	na	50	50
Rv1345	150	NC_000962.3:1509280-1509380(+)	na	50	50
Rv1346	150	NC_000962.3:1510845-1510945(+)	na	50	50
Rv1347c	150	NC_000962.3:1512505-1512605(-)	na	50	50
Rv1348	150	NC_000962.3:1513046-1513146(+)	na	50	50
Rv1349	150	NC_000962.3:1515622-1515722(+)	na	50	50
Rv1350	150	NC_000962.3:1517490-1517590(+)	na	50	50
Rv1351	150	NC_000962.3:1518230-1518330(+)	na	50	50
Rv1352	150	NC_000962.3:1518762-1518862(+)	na	50	50
Rv1353c	150	NC_000962.3:1519885-1519985(-)	na	50	50
Rv1354c	150	NC_000962.3:1521776-1521876(-)	na	50	50
Rv1355c	150	NC_000962.3:1523932-1524032(-)	na	50	50
Rv1356c	150	NC_000962.3:1524720-1524820(-)	na	50	50
Rv1357c	150	NC_000962.3:1526116-1526216(-)	na	50	50
Rv1358	150	NC_000962.3:1526611-1526711(+)	na	50	50
Rv1359	150	NC_000962.3:1530172-1530272(+)	na	50	50
Rv1360	150	NC_000962.3:1531347-1531447(+)	na	50	50
Rv1361c	150	NC_000962.3:1533533-1533633(-)	na	50	50
Rv1362c	150	NC_000962.3:1534510-1534610(-)	na	50	50
Rv1363c	150	NC_000962.3:1535292-1535392(-)	na	50	50
Rv1364c	150	NC_000962.3:1537544-1537644(-)	na	50	50
Rv1365c	150	NC_000962.3:1538069-1538169(-)	na	50	50
Rv1366	150	NC_000962.3:1538389-1538489(+)	na	50	50
Rv1366A	150	NC_000962.3:1539179-1539279(+)	na	50	50
Rv1367c	150	NC_000962.3:1540545-1540645(-)	na	50	50
Rv1368	150	NC_000962.3:1541019-1541119(+)	na	50	50
Rv1371	150	NC_000962.3:1543358-1543458(+)	na	50	50
Rv1372	150	NC_000962.3:1544824-1544924(+)	na	50	50
Rv1373	150	NC_000962.3:1546011-1546111(+)	na	50	50
Rv1374c	150	NC_000962.3:1547430-1547530(-)	na	50	50
Rv1375	150	NC_000962.3:1547831-1547931(+)	na	50	50
Rv1376	150	NC_000962.3:1549147-1549247(+)	na	50	50
Rv1377c	150	NC_000962.3:1551117-1551217(-)	na	50	50
Rv1378c	150	NC_000962.3:1552555-1552655(-)	na	50	50
Rv1379	150	NC_000962.3:1552653-1552753(+)	na	50	50
Rv1380	150	NC_000962.3:1553231-1553331(+)	na	50	50
Rv1381	150	NC_000962.3:1554187-1554287(+)	na	50	50
Rv1382	150	NC_000962.3:1555476-1555576(+)	na	50	50
Rv1383	150	NC_000962.3:1555970-1556070(+)	na	50	50
Rv1384	150	NC_000962.3:1557100-1557200(+)	na	50	50
Rv1385	150	NC_000962.3:1560444-1560544(+)	na	50	50
Rv1386	150	NC_000962.3:1561463-1561563(+)	na	50	50
Rv1387	150	NC_000962.3:1561768-1561868(+)	na	50	50
Rv1388	150	NC_000962.3:1563693-1563793(+)	na	50	50
Rv1389	150	NC_000962.3:1564400-1564500(+)	na	50	50
Rv1390	150	NC_000962.3:1565092-1565192(+)	na	50	50
Rv1391	150	NC_000962.3:1565440-1565540(+)	na	50	50
Rv1392	150	NC_000962.3:1566824-1566924(+)	na	50	50
Rv1393c	150	NC_000962.3:1569487-1569587(-)	na	50	50
Rv1394c	150	NC_000962.3:1570869-1570969(-)	na	50	50
Rv1395	150	NC_000962.3:1571046-1571146(+)	na	50	50
Rv1396c	150	NC_000962.3:1573757-1573857(-)	na	50	50
Rv1397c	150	NC_000962.3:1574413-1574513(-)	na	50	50
Rv1398c	150	NC_000962.3:1574667-1574767(-)	na	50	50
Rv1399c	150	NC_000962.3:1575709-1575809(-)	na	50	50
Rv1400c	150	NC_000962.3:1576696-1576796(-)	na	50	50
Rv1401	150	NC_000962.3:1576929-1577029(+)	na	50	50
Rv1402	150	NC_000962.3:1577612-1577712(+)	na	50	50
Rv1403c	150	NC_000962.3:1580322-1580422(-)	na	50	50
Rv1404	150	NC_000962.3:1580590-1580690(+)	na	50	50
Rv1405c	150	NC_000962.3:1581869-1581969(-)	na	50	50
Rv1406	150	NC_000962.3:1582165-1582265(+)	na	50	50
Rv1407	150	NC_000962.3:1583100-1583200(+)	na	50	50
Rv1408	150	NC_000962.3:1584498-1584598(+)	na	50	50
Rv1409	150	NC_000962.3:1585193-1585293(+)	na	50	50
Rv1410c	150	NC_000962.3:1587666-1587766(-)	na	50	50
Rv1411c	150	NC_000962.3:1588382-1588482(-)	na	50	50
Rv1412	150	NC_000962.3:1588566-1588666(+)	na	50	50
Rv1413	150	NC_000962.3:1589385-1589485(+)	na	50	50
Rv1414	150	NC_000962.3:1589890-1589990(+)	na	50	50
Rv1415	150	NC_000962.3:1590396-1590496(+)	na	50	50
Rv1416	150	NC_000962.3:1591670-1591770(+)	na	50	50
Rv1417	150	NC_000962.3:1592149-1592249(+)	na	50	50
Rv1418	150	NC_000962.3:1592638-1592738(+)	na	50	50
Rv1419	150	NC_000962.3:1593504-1593604(+)	na	50	50
Rv1420	150	NC_000962.3:1594041-1594141(+)	na	50	50
Rv1421	150	NC_000962.3:1595978-1596078(+)	na	50	50
Rv1422	150	NC_000962.3:1596880-1596980(+)	na	50	50
Rv1423	150	NC_000962.3:1597905-1598005(+)	na	50	50
Rv1424c	150	NC_000962.3:1599554-1599654(-)	na	50	50
Rv1425	150	NC_000962.3:1599657-1599757(+)	na	50	50
Rv1426c	150	NC_000962.3:1602221-1602321(-)	na	50	50
Rv1427c	150	NC_000962.3:1603828-1603928(-)	na	50	50
Rv1428c	150	NC_000962.3:1604659-1604759(-)	na	50	50
Rv1429	150	NC_000962.3:1604877-1604977(+)	na	50	50
Rv1430	150	NC_000962.3:1606385-1606485(+)	na	50	50
Rv1431	150	NC_000962.3:1608082-1608182(+)	na	50	50
Rv1432	150	NC_000962.3:1609848-1609948(+)	na	50	50
Rv1433	150	NC_000962.3:1611433-1611533(+)	na	50	50
Rv1434	150	NC_000962.3:1612255-1612355(+)	na	50	50
Rv1435c	150	NC_000962.3:1612850-1612950(-)	na	50	50
Rv1436	150	NC_000962.3:1613306-1613406(+)	na	50	50
Rv1437	150	NC_000962.3:1614328-1614428(+)	na	50	50
Rv1438	150	NC_000962.3:1615563-1615663(+)	na	50	50
Rv1439c	150	NC_000962.3:1617286-1617386(-)	na	50	50
Rv1440	150	NC_000962.3:1617836-1617936(+)	na	50	50
Rv1441c	150	NC_000962.3:1619584-1619684(-)	na	50	50
Rv1442	150	NC_000962.3:1619790-1619890(+)	na	50	50
Rv1443c	150	NC_000962.3:1622592-1622692(-)	na	50	50
Rv1444c	150	NC_000962.3:1623597-1623697(-)	na	50	50
Rv1445c	150	NC_000962.3:1624357-1624457(-)	na	50	50
Rv1446c	150	NC_000962.3:1625265-1625365(-)	na	50	50
Rv1447c	150	NC_000962.3:1626862-1626962(-)	na	50	50
Rv1448c	150	NC_000962.3:1627980-1628080(-)	na	50	50
Rv1449c	150	NC_000962.3:1630099-1630199(-)	na	50	50
Rv1450c	150	NC_000962.3:1634527-1634627(-)	na	50	50
Rv1451	150	NC_000962.3:1635028-1635128(+)	na	50	50
Rv1452c	150	NC_000962.3:1638129-1638229(-)	na	50	50
Rv1453	150	NC_000962.3:1638380-1638480(+)	na	50	50
Rv1454c	150	NC_000962.3:1640560-1640660(-)	na	50	50
Rv1455	150	NC_000962.3:1640679-1640779(+)	na	50	50
Rv1456c	150	NC_000962.3:1642325-1642425(-)	na	50	50
Rv1457c	150	NC_000962.3:1643222-1643322(-)	na	50	50
Rv1458c	150	NC_000962.3:1644160-1644260(-)	na	50	50
Rv1459c	150	NC_000962.3:1646038-1646138(-)	na	50	50
Rv1460	150	NC_000962.3:1646185-1646285(+)	na	50	50
Rv1461	150	NC_000962.3:1646988-1647088(+)	na	50	50
Rv1462	150	NC_000962.3:1649525-1649625(+)	na	50	50
Rv1463	150	NC_000962.3:1650715-1650815(+)	na	50	50
Rv1464	150	NC_000962.3:1651517-1651617(+)	na	50	50
Rv1465	150	NC_000962.3:1652767-1652867(+)	na	50	50
Rv1466	150	NC_000962.3:1653230-1653330(+)	na	50	50
Rv1467c	150	NC_000962.3:1655402-1655502(-)	na	50	50
Rv1468c	150	NC_000962.3:1656621-1656721(-)	na	50	50
Rv1469	150	NC_000962.3:1656962-1657062(+)	na	50	50
Rv1470	150	NC_000962.3:1658979-1659079(+)	na	50	50
Rv1471	150	NC_000962.3:1659369-1659469(+)	na	50	50
Rv1472	150	NC_000962.3:1659762-1659862(+)	na	50	50
Rv1473	150	NC_000962.3:1660655-1660755(+)	na	50	50
Rv1473A	150	NC_000962.3:1662380-1662480(+)	na	50	50
Rv1474c	150	NC_000962.3:1663104-1663204(-)	na	50	50
Rv1475c	150	NC_000962.3:1665946-1666046(-)	na	50	50
Rv1476	150	NC_000962.3:1666203-1666303(+)	na	50	50
Rv1477	150	NC_000962.3:1666989-1667089(+)	na	50	50
Rv1478	150	NC_000962.3:1668418-1668518(+)	na	50	50
Rv1479	150	NC_000962.3:1669282-1669382(+)	na	50	50
Rv1480	150	NC_000962.3:1670412-1670512(+)	na	50	50
Rv1481	150	NC_000962.3:1671376-1671476(+)	na	50	50
Rv1482c	150	NC_000962.3:1673199-1673299(-)	na	50	50
Rv1483	150	NC_000962.3:1673439-1673539(+)	na	50	50
Rv1484	150	NC_000962.3:1674201-1674301(+)	na	50	50
Rv1485	150	NC_000962.3:1675016-1675116(+)	na	50	50
Rv1486c	150	NC_000962.3:1676783-1676883(-)	na	50	50
Rv1487	150	NC_000962.3:1676940-1677040(+)	na	50	50
Rv1488	150	NC_000962.3:1677396-1677496(+)	na	50	50
Rv1489	150	NC_000962.3:1678551-1678651(+)	na	50	50
Rv1489A	150	NC_000962.3:1678941-1679041(+)	na	50	50
Rv1490	150	NC_000962.3:1679321-1679421(+)	na	50	50
Rv1491c	150	NC_000962.3:1681866-1681966(-)	na	50	50
Rv1492	150	NC_000962.3:1682156-1682256(+)	na	50	50
Rv1493	150	NC_000962.3:1684004-1684104(+)	na	50	50
Rv1494	150	NC_000962.3:1686270-1686370(+)	na	50	50
Rv1495	150	NC_000962.3:1686569-1686669(+)	na	50	50
Rv1496	150	NC_000962.3:1686883-1686983(+)	na	50	50
Rv1497	150	NC_000962.3:1687940-1688040(+)	na	50	50
Rv1498A	150	NC_000962.3:1690246-1690346(-)	na	50	50
Rv1498c	150	NC_000962.3:1689820-1689920(-)	na	50	50
Rv1499	150	NC_000962.3:1690406-1690506(+)	na	50	50
Rv1500	150	NC_000962.3:1690849-1690949(+)	na	50	50
Rv1501	150	NC_000962.3:1691889-1691989(+)	na	50	50
Rv1502	150	NC_000962.3:1692923-1693023(+)	na	50	50
Rv1505c	150	NC_000962.3:1695846-1695946(-)	na	50	50
Rv1506c	150	NC_000962.3:1696343-1696443(-)	na	50	50
Rv1507A	150	NC_000962.3:1697355-1697455(+)	na	50	50
Rv1507c	150	NC_000962.3:1697322-1697422(-)	na	50	50
Rv1508A	150	NC_000962.3:1699865-1699965(+)	na	50	50
Rv1508c	150	NC_000962.3:1699794-1699894(-)	na	50	50
Rv1509	150	NC_000962.3:1700211-1700311(+)	na	50	50
Rv1510	150	NC_000962.3:1701294-1701394(+)	na	50	50
Rv1511	150	NC_000962.3:1703073-1703173(+)	na	50	50
Rv1512	150	NC_000962.3:1704092-1704192(+)	na	50	50
Rv1513	150	NC_000962.3:1705057-1705157(+)	na	50	50
Rv1514c	150	NC_000962.3:1706495-1706595(-)	na	50	50
Rv1515c	150	NC_000962.3:1707426-1707526(-)	na	50	50
Rv1516c	150	NC_000962.3:1708439-1708539(-)	na	50	50
Rv1517	150	NC_000962.3:1708870-1708970(+)	na	50	50
Rv1518	150	NC_000962.3:1709643-1709743(+)	na	50	50
Rv1519	150	NC_000962.3:1710732-1710832(+)	na	50	50
Rv1520	150	NC_000962.3:1711027-1711127(+)	na	50	50
Rv1521	150	NC_000962.3:1712301-1712401(+)	na	50	50
Rv1522c	150	NC_000962.3:1717512-1717612(-)	na	50	50
Rv1523	150	NC_000962.3:1717652-1717752(+)	na	50	50
Rv1524	150	NC_000962.3:1718725-1718825(+)	na	50	50
Rv1525	150	NC_000962.3:1720016-1720116(+)	na	50	50
Rv1526c	150	NC_000962.3:1721960-1722060(-)	na	50	50
Rv1527c	150	NC_000962.3:1728309-1728409(-)	na	50	50
Rv1528c	150	NC_000962.3:1729350-1729450(-)	na	50	50
Rv1529	150	NC_000962.3:1729501-1729601(+)	na	50	50
Rv1530	150	NC_000962.3:1731372-1731472(+)	na	50	50
Rv1531	150	NC_000962.3:1732472-1732572(+)	na	50	50
Rv1532c	150	NC_000962.3:1733450-1733550(-)	na	50	50
Rv1533	150	NC_000962.3:1733609-1733709(+)	na	50	50
Rv1534	150	NC_000962.3:1734733-1734833(+)	na	50	50
Rv1535	150	NC_000962.3:1735975-1736075(+)	na	50	50
Rv1536	150	NC_000962.3:1736518-1736618(+)	na	50	50
Rv1537	150	NC_000962.3:1739855-1739955(+)	na	50	50
Rv1538c	150	NC_000962.3:1742092-1742192(-)	na	50	50
Rv1539	150	NC_000962.3:1742243-1742343(+)	na	50	50
Rv1540	150	NC_000962.3:1742844-1742944(+)	na	50	50
Rv1541c	150	NC_000962.3:1744271-1744371(-)	na	50	50
Rv1542c	150	NC_000962.3:1744736-1744836(-)	na	50	50
Rv1543	150	NC_000962.3:1745063-1745163(+)	na	50	50
Rv1544	150	NC_000962.3:1746093-1746193(+)	na	50	50
Rv1545	150	NC_000962.3:1746918-1747018(+)	na	50	50
Rv1546	150	NC_000962.3:1747194-1747294(+)	na	50	50
Rv1547	150	NC_000962.3:1747693-1747793(+)	na	50	50
Rv1548c	150	NC_000962.3:1753233-1753333(-)	na	50	50
Rv1550	150	NC_000962.3:1753715-1753815(+)	na	50	50
Rv1551	150	NC_000962.3:1755444-1755544(+)	na	50	50
Rv1552	150	NC_000962.3:1757680-1757780(+)	na	50	50
Rv1553	150	NC_000962.3:1759434-1759534(+)	na	50	50
Rv1554	150	NC_000962.3:1760174-1760274(+)	na	50	50
Rv1555	150	NC_000962.3:1760551-1760651(+)	na	50	50
Rv1556	150	NC_000962.3:1760996-1761096(+)	na	50	50
Rv1557	150	NC_000962.3:1761743-1761843(+)	na	50	50
Rv1558	150	NC_000962.3:1762946-1763046(+)	na	50	50
Rv1559	150	NC_000962.3:1763427-1763527(+)	na	50	50
Rv1560	150	NC_000962.3:1764754-1764854(+)	na	50	50
Rv1561	150	NC_000962.3:1764978-1765078(+)	na	50	50
Rv1562c	150	NC_000962.3:1767042-1767142(-)	na	50	50
Rv1563c	150	NC_000962.3:1769332-1769432(-)	na	50	50
Rv1564c	150	NC_000962.3:1771501-1771601(-)	na	50	50
Rv1565c	150	NC_000962.3:1773729-1773829(-)	na	50	50
Rv1566c	150	NC_000962.3:1774520-1774620(-)	na	50	50
Rv1567c	150	NC_000962.3:1775044-1775144(-)	na	50	50
Rv1568	150	NC_000962.3:1775391-1775491(+)	na	50	50
Rv1569	150	NC_000962.3:1776701-1776801(+)	na	50	50
Rv1570	150	NC_000962.3:1777858-1777958(+)	na	50	50
Rv1571	150	NC_000962.3:1778538-1778638(+)	na	50	50
Rv1573	150	NC_000962.3:1779313-1779413(+)	na	50	50
Rv1574	150	NC_000962.3:1779929-1780029(+)	na	50	50
Rv1575	150	NC_000962.3:1780198-1780298(+)	na	50	50
Rv1576c	150	NC_000962.3:1781964-1782064(-)	na	50	50
Rv1577c	150	NC_000962.3:1782484-1782584(-)	na	50	50
Rv1578c	150	NC_000962.3:1783128-1783228(-)	na	50	50
Rv1579c	150	NC_000962.3:1783523-1783623(-)	na	50	50
Rv1580c	150	NC_000962.3:1783792-1783892(-)	na	50	50
Rv1581c	150	NC_000962.3:1784201-1784301(-)	na	50	50
Rv1582c	150	NC_000962.3:1785812-1785912(-)	na	50	50
Rv1583c	150	NC_000962.3:1786210-1786310(-)	na	50	50
Rv1584c	150	NC_000962.3:1786428-1786528(-)	na	50	50
Rv1585c	150	NC_000962.3:1786999-1787099(-)	na	50	50
Rv1586c	150	NC_000962.3:1788405-1788505(-)	na	50	50
Rv1587c	150	NC_000962.3:1789063-1789163(-)	na	50	50
Rv1588c	150	NC_000962.3:1789736-1789836(-)	na	50	50
Rv1589	150	NC_000962.3:1790283-1790383(+)	na	50	50
Rv1590	150	NC_000962.3:1791333-1791433(+)	na	50	50
Rv1591	150	NC_000962.3:1791569-1791669(+)	na	50	50
Rv1592c	150	NC_000962.3:1793640-1793740(-)	na	50	50
Rv1593c	150	NC_000962.3:1794607-1794707(-)	na	50	50
Rv1594	150	NC_000962.3:1794755-1794855(+)	na	50	50
Rv1595	150	NC_000962.3:1795804-1795904(+)	na	50	50
Rv1596	150	NC_000962.3:1797387-1797487(+)	na	50	50
Rv1597	150	NC_000962.3:1798293-1798393(+)	na	50	50
Rv1598c	150	NC_000962.3:1799383-1799483(-)	na	50	50
Rv1599	150	NC_000962.3:1799582-1799682(+)	na	50	50
Rv1600	150	NC_000962.3:1800895-1800995(+)	na	50	50
Rv1601	150	NC_000962.3:1802034-1802134(+)	na	50	50
Rv1602	150	NC_000962.3:1802663-1802763(+)	na	50	50
Rv1603	150	NC_000962.3:1803293-1803393(+)	na	50	50
Rv1604	150	NC_000962.3:1804038-1804138(+)	na	50	50
Rv1605	150	NC_000962.3:1804852-1804952(+)	na	50	50
Rv1606	150	NC_000962.3:1805652-1805752(+)	na	50	50
Rv1607	150	NC_000962.3:1806180-1806280(+)	na	50	50
Rv1608c	150	NC_000962.3:1807662-1807762(-)	na	50	50
Rv1609	150	NC_000962.3:1807902-1808002(+)	na	50	50
Rv1610	150	NC_000962.3:1809442-1809542(+)	na	50	50
Rv1611	150	NC_000962.3:1810239-1810339(+)	na	50	50
Rv1612	150	NC_000962.3:1811126-1811226(+)	na	50	50
Rv1613	150	NC_000962.3:1812358-1812458(+)	na	50	50
Rv1614	150	NC_000962.3:1813170-1813270(+)	na	50	50
Rv1615	150	NC_000962.3:1815252-1815352(+)	na	50	50
Rv1616	150	NC_000962.3:1815682-1815782(+)	na	50	50
Rv1617	150	NC_000962.3:1816188-1816288(+)	na	50	50
Rv1618	150	NC_000962.3:1817614-1817714(+)	na	50	50
Rv1619	150	NC_000962.3:1818574-1818674(+)	na	50	50
Rv1620c	150	NC_000962.3:1821593-1821693(-)	na	50	50
Rv1621c	150	NC_000962.3:1823173-1823273(-)	na	50	50
Rv1622c	150	NC_000962.3:1824300-1824400(-)	na	50	50
Rv1623c	150	NC_000962.3:1825787-1825887(-)	na	50	50
Rv1624c	150	NC_000962.3:1826485-1826585(-)	na	50	50
Rv1625c	150	NC_000962.3:1827845-1827945(-)	na	50	50
Rv1626	150	NC_000962.3:1828179-1828279(+)	na	50	50
Rv1627c	150	NC_000962.3:1829973-1830073(-)	na	50	50
Rv1628c	150	NC_000962.3:1830461-1830561(-)	na	50	50
Rv1629	150	NC_000962.3:1830664-1830764(+)	na	50	50
Rv1630	150	NC_000962.3:1833541-1833641(+)	na	50	50
Rv1631	150	NC_000962.3:1835012-1835112(+)	na	50	50
Rv1632c	150	NC_000962.3:1836730-1836830(-)	na	50	50
Rv1633	150	NC_000962.3:1837074-1837174(+)	na	50	50
Rv1634	150	NC_000962.3:1839167-1839267(+)	na	50	50
Rv1635c	150	NC_000962.3:1842142-1842242(-)	na	50	50
Rv1636	150	NC_000962.3:1842450-1842550(+)	na	50	50
Rv1637c	150	NC_000962.3:1843592-1843692(-)	na	50	50
Rv1638	150	NC_000962.3:1843740-1843840(+)	na	50	50
Rv1638A	150	NC_000962.3:1846873-1846973(-)	na	50	50
Rv1639c	150	NC_000962.3:1848358-1848458(-)	na	50	50
Rv1640c	150	NC_000962.3:1851935-1852035(-)	na	50	50
Rv1641	150	NC_000962.3:1852272-1852372(+)	na	50	50
Rv1642	150	NC_000962.3:1852927-1853027(+)	na	50	50
Rv1643	150	NC_000962.3:1853183-1853283(+)	na	50	50
Rv1644	150	NC_000962.3:1853605-1853705(+)	na	50	50
Rv1645c	150	NC_000962.3:1855354-1855454(-)	na	50	50
