## date = '2022-02-25 19:21:50.634139'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 50,,
##          'gff_cds_types'             : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'gff_exon_types'            : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'gff_transcript_types'      : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'mask_gff_exon_types'       : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'mask_gff_transcript_types' : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv1257c	100	NC_000962.3:1406034-1406084(-)	na	50	50
Rv1258c	100	NC_000962.3:1407290-1407340(-)	na	50	50
Rv1259	100	NC_000962.3:1407338-1407388(+)	na	50	50
Rv1260	100	NC_000962.3:1408239-1408289(+)	na	50	50
Rv1261c	100	NC_000962.3:1409883-1409933(-)	na	50	50
Rv1262c	100	NC_000962.3:1410322-1410372(-)	na	50	50
Rv1263	100	NC_000962.3:1410430-1410480(+)	na	50	50
Rv1264	100	NC_000962.3:1411893-1411943(+)	na	50	50
Rv1265	100	NC_000962.3:1413259-1413309(+)	na	50	50
Rv1266c	100	NC_000962.3:1415790-1415840(-)	na	50	50
Rv1267c	100	NC_000962.3:1417297-1417347(-)	na	50	50
Rv1268c	100	NC_000962.3:1418306-1418356(-)	na	50	50
Rv1269c	100	NC_000962.3:1418903-1418953(-)	na	50	50
Rv1270c	100	NC_000962.3:1419698-1419748(-)	na	50	50
Rv1271c	100	NC_000962.3:1420252-1420302(-)	na	50	50
Rv1272c	100	NC_000962.3:1422255-1422305(-)	na	50	50
Rv1273c	100	NC_000962.3:1424000-1424050(-)	na	50	50
Rv1274	100	NC_000962.3:1424196-1424246(+)	na	50	50
Rv1275	100	NC_000962.3:1424750-1424800(+)	na	50	50
Rv1276c	100	NC_000962.3:1425864-1425914(-)	na	50	50
Rv1277	100	NC_000962.3:1426163-1426213(+)	na	50	50
Rv1278	100	NC_000962.3:1427413-1427463(+)	na	50	50
Rv1279	100	NC_000962.3:1430061-1430111(+)	na	50	50
Rv1280c	100	NC_000962.3:1433390-1433440(-)	na	50	50
Rv1281c	100	NC_000962.3:1435221-1435271(-)	na	50	50
Rv1282c	100	NC_000962.3:1436093-1436143(-)	na	50	50
Rv1283c	100	NC_000962.3:1437067-1437117(-)	na	50	50
Rv1284	100	NC_000962.3:1437323-1437373(+)	na	50	50
Rv1285	100	NC_000962.3:1437908-1437958(+)	na	50	50
Rv1286	100	NC_000962.3:1438906-1438956(+)	na	50	50
Rv1287	100	NC_000962.3:1440804-1440854(+)	na	50	50
Rv1288	100	NC_000962.3:1441347-1441397(+)	na	50	50
Rv1289	100	NC_000962.3:1442766-1442816(+)	na	50	50
Rv1290A	100	NC_000962.3:1445057-1445107(+)	na	50	50
Rv1290c	100	NC_000962.3:1444997-1445047(-)	na	50	50
Rv1291c	100	NC_000962.3:1445784-1445834(-)	na	50	50
Rv1292	100	NC_000962.3:1446378-1446428(+)	na	50	50
Rv1293	100	NC_000962.3:1448027-1448077(+)	na	50	50
Rv1294	100	NC_000962.3:1449374-1449424(+)	na	50	50
Rv1295	100	NC_000962.3:1450696-1450746(+)	na	50	50
Rv1296	100	NC_000962.3:1451996-1452046(+)	na	50	50
Rv1297	100	NC_000962.3:1453203-1453253(+)	na	50	50
Rv1298	100	NC_000962.3:1455162-1455212(+)	na	50	50
Rv1299	100	NC_000962.3:1455494-1455544(+)	na	50	50
Rv1300	100	NC_000962.3:1456564-1456614(+)	na	50	50
Rv1301	100	NC_000962.3:1457557-1457607(+)	na	50	50
Rv1302	100	NC_000962.3:1458294-1458344(+)	na	50	50
Rv1303	100	NC_000962.3:1459765-1459815(+)	na	50	50
Rv1304	100	NC_000962.3:1460243-1460293(+)	na	50	50
Rv1305	100	NC_000962.3:1461044-1461094(+)	na	50	50
Rv1306	100	NC_000962.3:1461320-1461370(+)	na	50	50
Rv1307	100	NC_000962.3:1461842-1461892(+)	na	50	50
Rv1308	100	NC_000962.3:1463227-1463277(+)	na	50	50
Rv1309	100	NC_000962.3:1464883-1464933(+)	na	50	50
Rv1310	100	NC_000962.3:1465840-1465890(+)	na	50	50
Rv1311	100	NC_000962.3:1467314-1467364(+)	na	50	50
Rv1312	100	NC_000962.3:1467687-1467737(+)	na	50	50
Rv1313c	100	NC_000962.3:1469455-1469505(-)	na	50	50
Rv1314c	100	NC_000962.3:1470202-1470252(-)	na	50	50
Rv1315	100	NC_000962.3:1470320-1470370(+)	na	50	50
Rv1316c	100	NC_000962.3:1477581-1477631(-)	na	50	50
Rv1317c	100	NC_000962.3:1479068-1479118(-)	na	50	50
Rv1318c	100	NC_000962.3:1480774-1480824(-)	na	50	50
Rv1319c	100	NC_000962.3:1482451-1482501(-)	na	50	50
Rv1320c	100	NC_000962.3:1484167-1484217(-)	na	50	50
Rv1321	100	NC_000962.3:1484278-1484328(+)	na	50	50
Rv1322	100	NC_000962.3:1484981-1485031(+)	na	50	50
Rv1322A	100	NC_000962.3:1485721-1485771(-)	na	50	50
Rv1323	100	NC_000962.3:1485861-1485911(+)	na	50	50
Rv1324	100	NC_000962.3:1487160-1487210(+)	na	50	50
Rv1325c	100	NC_000962.3:1489915-1489965(-)	na	50	50
Rv1326c	100	NC_000962.3:1492262-1492312(-)	na	50	50
Rv1327c	100	NC_000962.3:1494375-1494425(-)	na	50	50
Rv1328	100	NC_000962.3:1494563-1494613(+)	na	50	50
Rv1329c	100	NC_000962.3:1499139-1499189(-)	na	50	50
Rv1330c	100	NC_000962.3:1500509-1500559(-)	na	50	50
Rv1331	100	NC_000962.3:1500660-1500710(+)	na	50	50
Rv1332	100	NC_000962.3:1500925-1500975(+)	na	50	50
Rv1333	100	NC_000962.3:1501598-1501648(+)	na	50	50
Rv1334	100	NC_000962.3:1502640-1502690(+)	na	50	50
Rv1335	100	NC_000962.3:1503102-1503152(+)	na	50	50
Rv1336	100	NC_000962.3:1503393-1503443(+)	na	50	50
Rv1337	100	NC_000962.3:1504355-1504405(+)	na	50	50
Rv1338	100	NC_000962.3:1505074-1505124(+)	na	50	50
Rv1339	100	NC_000962.3:1505916-1505966(+)	na	50	50
Rv1340	100	NC_000962.3:1506754-1506804(+)	na	50	50
Rv1341	100	NC_000962.3:1507572-1507622(+)	na	50	50
Rv1342c	100	NC_000962.3:1508496-1508546(-)	na	50	50
Rv1343c	100	NC_000962.3:1508873-1508923(-)	na	50	50
Rv1344	100	NC_000962.3:1508967-1509017(+)	na	50	50
Rv1345	100	NC_000962.3:1509280-1509330(+)	na	50	50
Rv1346	100	NC_000962.3:1510845-1510895(+)	na	50	50
Rv1347c	100	NC_000962.3:1512555-1512605(-)	na	50	50
Rv1348	100	NC_000962.3:1513046-1513096(+)	na	50	50
Rv1349	100	NC_000962.3:1515622-1515672(+)	na	50	50
Rv1350	100	NC_000962.3:1517490-1517540(+)	na	50	50
Rv1351	100	NC_000962.3:1518230-1518280(+)	na	50	50
Rv1352	100	NC_000962.3:1518762-1518812(+)	na	50	50
Rv1353c	100	NC_000962.3:1519935-1519985(-)	na	50	50
Rv1354c	100	NC_000962.3:1521826-1521876(-)	na	50	50
Rv1355c	100	NC_000962.3:1523982-1524032(-)	na	50	50
Rv1356c	100	NC_000962.3:1524770-1524820(-)	na	50	50
Rv1357c	100	NC_000962.3:1526166-1526216(-)	na	50	50
Rv1358	100	NC_000962.3:1526611-1526661(+)	na	50	50
Rv1359	100	NC_000962.3:1530172-1530222(+)	na	50	50
Rv1360	100	NC_000962.3:1531347-1531397(+)	na	50	50
Rv1361c	100	NC_000962.3:1533583-1533633(-)	na	50	50
Rv1362c	100	NC_000962.3:1534560-1534610(-)	na	50	50
Rv1363c	100	NC_000962.3:1535342-1535392(-)	na	50	50
Rv1364c	100	NC_000962.3:1537594-1537644(-)	na	50	50
Rv1365c	100	NC_000962.3:1538119-1538169(-)	na	50	50
Rv1366	100	NC_000962.3:1538389-1538439(+)	na	50	50
Rv1366A	100	NC_000962.3:1539179-1539229(+)	na	50	50
Rv1367c	100	NC_000962.3:1540595-1540645(-)	na	50	50
Rv1368	100	NC_000962.3:1541019-1541069(+)	na	50	50
Rv1371	100	NC_000962.3:1543358-1543408(+)	na	50	50
Rv1372	100	NC_000962.3:1544824-1544874(+)	na	50	50
Rv1373	100	NC_000962.3:1546011-1546061(+)	na	50	50
Rv1374c	100	NC_000962.3:1547480-1547530(-)	na	50	50
Rv1375	100	NC_000962.3:1547831-1547881(+)	na	50	50
Rv1376	100	NC_000962.3:1549147-1549197(+)	na	50	50
Rv1377c	100	NC_000962.3:1551167-1551217(-)	na	50	50
Rv1378c	100	NC_000962.3:1552605-1552655(-)	na	50	50
Rv1379	100	NC_000962.3:1552653-1552703(+)	na	50	50
Rv1380	100	NC_000962.3:1553231-1553281(+)	na	50	50
Rv1381	100	NC_000962.3:1554187-1554237(+)	na	50	50
Rv1382	100	NC_000962.3:1555476-1555526(+)	na	50	50
Rv1383	100	NC_000962.3:1555970-1556020(+)	na	50	50
Rv1384	100	NC_000962.3:1557100-1557150(+)	na	50	50
Rv1385	100	NC_000962.3:1560444-1560494(+)	na	50	50
Rv1386	100	NC_000962.3:1561463-1561513(+)	na	50	50
Rv1387	100	NC_000962.3:1561768-1561818(+)	na	50	50
Rv1388	100	NC_000962.3:1563693-1563743(+)	na	50	50
Rv1389	100	NC_000962.3:1564400-1564450(+)	na	50	50
Rv1390	100	NC_000962.3:1565092-1565142(+)	na	50	50
Rv1391	100	NC_000962.3:1565440-1565490(+)	na	50	50
Rv1392	100	NC_000962.3:1566824-1566874(+)	na	50	50
Rv1393c	100	NC_000962.3:1569537-1569587(-)	na	50	50
Rv1394c	100	NC_000962.3:1570919-1570969(-)	na	50	50
Rv1395	100	NC_000962.3:1571046-1571096(+)	na	50	50
Rv1396c	100	NC_000962.3:1573807-1573857(-)	na	50	50
Rv1397c	100	NC_000962.3:1574463-1574513(-)	na	50	50
Rv1398c	100	NC_000962.3:1574717-1574767(-)	na	50	50
Rv1399c	100	NC_000962.3:1575759-1575809(-)	na	50	50
Rv1400c	100	NC_000962.3:1576746-1576796(-)	na	50	50
Rv1401	100	NC_000962.3:1576929-1576979(+)	na	50	50
Rv1402	100	NC_000962.3:1577612-1577662(+)	na	50	50
Rv1403c	100	NC_000962.3:1580372-1580422(-)	na	50	50
Rv1404	100	NC_000962.3:1580590-1580640(+)	na	50	50
Rv1405c	100	NC_000962.3:1581919-1581969(-)	na	50	50
Rv1406	100	NC_000962.3:1582165-1582215(+)	na	50	50
Rv1407	100	NC_000962.3:1583100-1583150(+)	na	50	50
Rv1408	100	NC_000962.3:1584498-1584548(+)	na	50	50
Rv1409	100	NC_000962.3:1585193-1585243(+)	na	50	50
Rv1410c	100	NC_000962.3:1587716-1587766(-)	na	50	50
Rv1411c	100	NC_000962.3:1588432-1588482(-)	na	50	50
Rv1412	100	NC_000962.3:1588566-1588616(+)	na	50	50
Rv1413	100	NC_000962.3:1589385-1589435(+)	na	50	50
Rv1414	100	NC_000962.3:1589890-1589940(+)	na	50	50
Rv1415	100	NC_000962.3:1590396-1590446(+)	na	50	50
Rv1416	100	NC_000962.3:1591670-1591720(+)	na	50	50
Rv1417	100	NC_000962.3:1592149-1592199(+)	na	50	50
Rv1418	100	NC_000962.3:1592638-1592688(+)	na	50	50
Rv1419	100	NC_000962.3:1593504-1593554(+)	na	50	50
Rv1420	100	NC_000962.3:1594041-1594091(+)	na	50	50
Rv1421	100	NC_000962.3:1595978-1596028(+)	na	50	50
Rv1422	100	NC_000962.3:1596880-1596930(+)	na	50	50
Rv1423	100	NC_000962.3:1597905-1597955(+)	na	50	50
Rv1424c	100	NC_000962.3:1599604-1599654(-)	na	50	50
Rv1425	100	NC_000962.3:1599657-1599707(+)	na	50	50
Rv1426c	100	NC_000962.3:1602271-1602321(-)	na	50	50
Rv1427c	100	NC_000962.3:1603878-1603928(-)	na	50	50
Rv1428c	100	NC_000962.3:1604709-1604759(-)	na	50	50
Rv1429	100	NC_000962.3:1604877-1604927(+)	na	50	50
Rv1430	100	NC_000962.3:1606385-1606435(+)	na	50	50
Rv1431	100	NC_000962.3:1608082-1608132(+)	na	50	50
Rv1432	100	NC_000962.3:1609848-1609898(+)	na	50	50
Rv1433	100	NC_000962.3:1611433-1611483(+)	na	50	50
Rv1434	100	NC_000962.3:1612255-1612305(+)	na	50	50
Rv1435c	100	NC_000962.3:1612900-1612950(-)	na	50	50
Rv1436	100	NC_000962.3:1613306-1613356(+)	na	50	50
Rv1437	100	NC_000962.3:1614328-1614378(+)	na	50	50
Rv1438	100	NC_000962.3:1615563-1615613(+)	na	50	50
Rv1439c	100	NC_000962.3:1617336-1617386(-)	na	50	50
Rv1440	100	NC_000962.3:1617836-1617886(+)	na	50	50
Rv1441c	100	NC_000962.3:1619634-1619684(-)	na	50	50
Rv1442	100	NC_000962.3:1619790-1619840(+)	na	50	50
Rv1443c	100	NC_000962.3:1622642-1622692(-)	na	50	50
Rv1444c	100	NC_000962.3:1623647-1623697(-)	na	50	50
Rv1445c	100	NC_000962.3:1624407-1624457(-)	na	50	50
Rv1446c	100	NC_000962.3:1625315-1625365(-)	na	50	50
Rv1447c	100	NC_000962.3:1626912-1626962(-)	na	50	50
Rv1448c	100	NC_000962.3:1628030-1628080(-)	na	50	50
Rv1449c	100	NC_000962.3:1630149-1630199(-)	na	50	50
Rv1450c	100	NC_000962.3:1634577-1634627(-)	na	50	50
Rv1451	100	NC_000962.3:1635028-1635078(+)	na	50	50
Rv1452c	100	NC_000962.3:1638179-1638229(-)	na	50	50
Rv1453	100	NC_000962.3:1638380-1638430(+)	na	50	50
Rv1454c	100	NC_000962.3:1640610-1640660(-)	na	50	50
Rv1455	100	NC_000962.3:1640679-1640729(+)	na	50	50
Rv1456c	100	NC_000962.3:1642375-1642425(-)	na	50	50
Rv1457c	100	NC_000962.3:1643272-1643322(-)	na	50	50
Rv1458c	100	NC_000962.3:1644210-1644260(-)	na	50	50
Rv1459c	100	NC_000962.3:1646088-1646138(-)	na	50	50
Rv1460	100	NC_000962.3:1646185-1646235(+)	na	50	50
Rv1461	100	NC_000962.3:1646988-1647038(+)	na	50	50
Rv1462	100	NC_000962.3:1649525-1649575(+)	na	50	50
Rv1463	100	NC_000962.3:1650715-1650765(+)	na	50	50
Rv1464	100	NC_000962.3:1651517-1651567(+)	na	50	50
Rv1465	100	NC_000962.3:1652767-1652817(+)	na	50	50
Rv1466	100	NC_000962.3:1653230-1653280(+)	na	50	50
Rv1467c	100	NC_000962.3:1655452-1655502(-)	na	50	50
Rv1468c	100	NC_000962.3:1656671-1656721(-)	na	50	50
Rv1469	100	NC_000962.3:1656962-1657012(+)	na	50	50
Rv1470	100	NC_000962.3:1658979-1659029(+)	na	50	50
Rv1471	100	NC_000962.3:1659369-1659419(+)	na	50	50
Rv1472	100	NC_000962.3:1659762-1659812(+)	na	50	50
Rv1473	100	NC_000962.3:1660655-1660705(+)	na	50	50
Rv1473A	100	NC_000962.3:1662380-1662430(+)	na	50	50
Rv1474c	100	NC_000962.3:1663154-1663204(-)	na	50	50
Rv1475c	100	NC_000962.3:1665996-1666046(-)	na	50	50
Rv1476	100	NC_000962.3:1666203-1666253(+)	na	50	50
Rv1477	100	NC_000962.3:1666989-1667039(+)	na	50	50
Rv1478	100	NC_000962.3:1668418-1668468(+)	na	50	50
Rv1479	100	NC_000962.3:1669282-1669332(+)	na	50	50
Rv1480	100	NC_000962.3:1670412-1670462(+)	na	50	50
Rv1481	100	NC_000962.3:1671376-1671426(+)	na	50	50
Rv1482c	100	NC_000962.3:1673249-1673299(-)	na	50	50
Rv1483	100	NC_000962.3:1673439-1673489(+)	na	50	50
Rv1484	100	NC_000962.3:1674201-1674251(+)	na	50	50
Rv1485	100	NC_000962.3:1675016-1675066(+)	na	50	50
Rv1486c	100	NC_000962.3:1676833-1676883(-)	na	50	50
Rv1487	100	NC_000962.3:1676940-1676990(+)	na	50	50
Rv1488	100	NC_000962.3:1677396-1677446(+)	na	50	50
Rv1489	100	NC_000962.3:1678551-1678601(+)	na	50	50
Rv1489A	100	NC_000962.3:1678941-1678991(+)	na	50	50
Rv1490	100	NC_000962.3:1679321-1679371(+)	na	50	50
Rv1491c	100	NC_000962.3:1681916-1681966(-)	na	50	50
Rv1492	100	NC_000962.3:1682156-1682206(+)	na	50	50
Rv1493	100	NC_000962.3:1684004-1684054(+)	na	50	50
Rv1494	100	NC_000962.3:1686270-1686320(+)	na	50	50
Rv1495	100	NC_000962.3:1686569-1686619(+)	na	50	50
Rv1496	100	NC_000962.3:1686883-1686933(+)	na	50	50
Rv1497	100	NC_000962.3:1687940-1687990(+)	na	50	50
Rv1498A	100	NC_000962.3:1690296-1690346(-)	na	50	50
Rv1498c	100	NC_000962.3:1689870-1689920(-)	na	50	50
Rv1499	100	NC_000962.3:1690406-1690456(+)	na	50	50
Rv1500	100	NC_000962.3:1690849-1690899(+)	na	50	50
Rv1501	100	NC_000962.3:1691889-1691939(+)	na	50	50
Rv1502	100	NC_000962.3:1692923-1692973(+)	na	50	50
Rv1505c	100	NC_000962.3:1695896-1695946(-)	na	50	50
Rv1506c	100	NC_000962.3:1696393-1696443(-)	na	50	50
Rv1507A	100	NC_000962.3:1697355-1697405(+)	na	50	50
Rv1507c	100	NC_000962.3:1697372-1697422(-)	na	50	50
Rv1508A	100	NC_000962.3:1699865-1699915(+)	na	50	50
Rv1508c	100	NC_000962.3:1699844-1699894(-)	na	50	50
Rv1509	100	NC_000962.3:1700211-1700261(+)	na	50	50
Rv1510	100	NC_000962.3:1701294-1701344(+)	na	50	50
Rv1511	100	NC_000962.3:1703073-1703123(+)	na	50	50
Rv1512	100	NC_000962.3:1704092-1704142(+)	na	50	50
Rv1513	100	NC_000962.3:1705057-1705107(+)	na	50	50
Rv1514c	100	NC_000962.3:1706545-1706595(-)	na	50	50
Rv1515c	100	NC_000962.3:1707476-1707526(-)	na	50	50
Rv1516c	100	NC_000962.3:1708489-1708539(-)	na	50	50
Rv1517	100	NC_000962.3:1708870-1708920(+)	na	50	50
Rv1518	100	NC_000962.3:1709643-1709693(+)	na	50	50
Rv1519	100	NC_000962.3:1710732-1710782(+)	na	50	50
Rv1520	100	NC_000962.3:1711027-1711077(+)	na	50	50
Rv1521	100	NC_000962.3:1712301-1712351(+)	na	50	50
Rv1522c	100	NC_000962.3:1717562-1717612(-)	na	50	50
Rv1523	100	NC_000962.3:1717652-1717702(+)	na	50	50
Rv1524	100	NC_000962.3:1718725-1718775(+)	na	50	50
Rv1525	100	NC_000962.3:1720016-1720066(+)	na	50	50
Rv1526c	100	NC_000962.3:1722010-1722060(-)	na	50	50
Rv1527c	100	NC_000962.3:1728359-1728409(-)	na	50	50
Rv1528c	100	NC_000962.3:1729400-1729450(-)	na	50	50
Rv1529	100	NC_000962.3:1729501-1729551(+)	na	50	50
Rv1530	100	NC_000962.3:1731372-1731422(+)	na	50	50
Rv1531	100	NC_000962.3:1732472-1732522(+)	na	50	50
Rv1532c	100	NC_000962.3:1733500-1733550(-)	na	50	50
Rv1533	100	NC_000962.3:1733609-1733659(+)	na	50	50
Rv1534	100	NC_000962.3:1734733-1734783(+)	na	50	50
Rv1535	100	NC_000962.3:1735975-1736025(+)	na	50	50
Rv1536	100	NC_000962.3:1736518-1736568(+)	na	50	50
Rv1537	100	NC_000962.3:1739855-1739905(+)	na	50	50
Rv1538c	100	NC_000962.3:1742142-1742192(-)	na	50	50
Rv1539	100	NC_000962.3:1742243-1742293(+)	na	50	50
Rv1540	100	NC_000962.3:1742844-1742894(+)	na	50	50
Rv1541c	100	NC_000962.3:1744321-1744371(-)	na	50	50
Rv1542c	100	NC_000962.3:1744786-1744836(-)	na	50	50
Rv1543	100	NC_000962.3:1745063-1745113(+)	na	50	50
Rv1544	100	NC_000962.3:1746093-1746143(+)	na	50	50
Rv1545	100	NC_000962.3:1746918-1746968(+)	na	50	50
Rv1546	100	NC_000962.3:1747194-1747244(+)	na	50	50
Rv1547	100	NC_000962.3:1747693-1747743(+)	na	50	50
Rv1548c	100	NC_000962.3:1753283-1753333(-)	na	50	50
Rv1550	100	NC_000962.3:1753715-1753765(+)	na	50	50
Rv1551	100	NC_000962.3:1755444-1755494(+)	na	50	50
Rv1552	100	NC_000962.3:1757680-1757730(+)	na	50	50
Rv1553	100	NC_000962.3:1759434-1759484(+)	na	50	50
Rv1554	100	NC_000962.3:1760174-1760224(+)	na	50	50
Rv1555	100	NC_000962.3:1760551-1760601(+)	na	50	50
Rv1556	100	NC_000962.3:1760996-1761046(+)	na	50	50
Rv1557	100	NC_000962.3:1761743-1761793(+)	na	50	50
Rv1558	100	NC_000962.3:1762946-1762996(+)	na	50	50
Rv1559	100	NC_000962.3:1763427-1763477(+)	na	50	50
Rv1560	100	NC_000962.3:1764754-1764804(+)	na	50	50
Rv1561	100	NC_000962.3:1764978-1765028(+)	na	50	50
Rv1562c	100	NC_000962.3:1767092-1767142(-)	na	50	50
Rv1563c	100	NC_000962.3:1769382-1769432(-)	na	50	50
Rv1564c	100	NC_000962.3:1771551-1771601(-)	na	50	50
Rv1565c	100	NC_000962.3:1773779-1773829(-)	na	50	50
